ROUTEID,BLOCKKEY,SPEEDLIMITS_OB,DCFUNCTIONALCLASS,ADDRESS,latitude,longitude,AADT
12005002,e71db80d872ad69a500f99c34e144b26,20,19,"1350 50TH STREET NE WASHINGTON, DC",38.9056585,-76.9285901,0
12000302,e1bb3633b4899f960eea2a302f2925fc,20,17,"5589 3RD STREET NE WASHINGTON, DC",38.9151774,-77.0020301,0
11089892,e3f6f34125a610faceba9779472fb7d4,25,16,"2102 VIRGINIA AVENUE NW WASHINGTON, DC",38.89643557,-77.04860286,3916
12047772,a0e9dd7d2b05f5c449a510aa616189a7,20,19,"2250 I STREET NE WASHINGTON, DC",38.9013285,-77.0016858,0
12055522A,fc6872e764053c61941449640b908816,20,19,"0 LINCOLN CIRCLE NE WASHINGTON, DC",,,0
12018722,921645b9ffa476a03c10e2d1f7ca6993,,19,"1363 BRYANT STREET NE WASHINGTON, DC",38.920902,-76.98644753,0
12075462,fb189eb084aa94b359ce1f083ea36619,30,14,"1556 RHODE ISLAND AVENUE NE WASHINGTON, DC",38.92610957,-76.98263257,19058
11081832,8038b557c88c988b6aba9d5c953f57f1,25,17,"1507 SPRING ROAD NW WASHINGTON, DC",38.93750884,-77.03506147,4745
12076052,f5f7c0c72e9e5ef71394ad4328f7bb72,25,14,"125 RIGGS ROAD NE WASHINGTON, DC",38.95558777,-77.0058115,0
12047532,1316c7743d463a269b0fe48ce2e48460,20,19,"2556 HURSTON LANE NE WASHINGTON, DC",38.923285,-76.95187823,0
12001202,57bd2aba2a04c6ed25c464413fd35dc7,20,16,"2650 12TH STREET NE WASHINGTON, DC",38.92395904,-76.9904153,0
12049722,be4ab3814ba7f650f4c700697fa8481e,20,19,"4450 JAY STREET NE WASHINGTON, DC",38.90157,-76.93837045,0
11079882,c2785e5703a0ed0a2f0c251eab0cd293,20,19,"600 SHERIDAN STREET NW WASHINGTON, DC",38.9659715,-77.02133302,0
11077672,847c545ef00ca673d82c993b775f453b,20,19,"1350 S STREET NW WASHINGTON, DC",38.9139284,-77.0316136,0
12059472,ecec659261406a0c1cda7a0c409a1ab0,25,16,"0  WASHINGTON, DC",38.8950368,-77.0365427,0
12081442,68b345d2a6890293b45445f55ca5776d,25,14,"5565 SOUTH DAKOTA AVENUE NE WASHINGTON, DC",38.9554401,-77.00032084,14496
11079492,4aa99af45bd3834529c22a8701bfdadd,20,19,"600 SHEPHERD ROAD NW WASHINGTON, DC",38.958053,-77.0211525,0
12051352,73e84d94fdae6945e6e1b2924d4fd3bd,25,16,"6250 KANSAS AVENUE NE WASHINGTON, DC",38.96595399,-77.007911,5439
12044542,b3ae029703a1020826c4224a293f58f1,20,19,"0 HICKEY LANE NE WASHINGTON, DC",38.91464,-76.965807,0
12026912,728b6eb42b1d935b9f3c1ecf05b5b957,20,19,"550 D STREET NE WASHINGTON, DC",38.894869,-76.9989689,0
12002102,a4faabb71154b627253d7d403d55ef6f,25,17,"635 21ST STREET NE WASHINGTON, DC",38.89815394,-76.97406394,3095
12046112,e57156715787ff0d73ff70c3c6661df4,20,19,"0 HOLLY SPRING ROAD NE WASHINGTON, DC",38.913219,-76.960577,0
12029642,311796aa18e08a642f20ee978f06fa75,25,17,"759 DIVISION AVENUE NE WASHINGTON, DC",38.89887057,-76.92534821,4003
11092102,2d2ec29ccd362bf124672edb4e367469,25,17,"100 WEBSTER STREET NW WASHINGTON, DC",38.944344,-77.011726,670
12051802,7c7418510c3e1a65394d1aa8ae79c9ff,,19,"1450 KENILWORTH AVENUE NE WASHINGTON, DC",38.90897631,-76.93744146,0
12074682,bd9ee63847c488a261e62ff25698a0f0,20,19,"1150 RANDOLPH STREET NE WASHINGTON, DC",38.939338,-76.994117,0
11084562,5edc12f398824981bae3528bd31ad340,20,19,"3650 T STREET NW WASHINGTON, DC",38.91532323,-77.07200728,0
12015582,fd2654dd92b511cb488018f7c8cbeb0c,20,19,"3132 BERRY ROAD NE WASHINGTON, DC",38.9262175,-76.9628464,0
12066362,21c9cc2fc1154a8d14ff377b692fdd8a,20,19,"1610 OATES STREET NE WASHINGTON, DC",38.9044576,-76.9858816,0
12039062,dbf5bc941282615a962708b24c1f93bc,,19,"6 GALLATIN STREET NE WASHINGTON, DC",38.95248477,-77.00823159,0
12076962,dd32c23db3c93d4c4c24da0557581df4,,19,"1650 ROSEDALE STREET NE WASHINGTON, DC",38.8974575,-76.9806908,0
12080732,4643cb202347a472552358b0b96329e1,20,19,"6350 SLIGO MILL ROAD NE WASHINGTON, DC",38.9664146,-77.0037043,0
11094252,5132c03f91c844581bec16c0349cd08e,20,19,"3850 WOODLEY ROAD NW WASHINGTON, DC",38.93203429,-77.07529537,0
12041482,b9f5318e6453bcad54d21a7ddc5bb0b4,20,19,"3712 GRANT PLACE NE WASHINGTON, DC",38.9008757,-76.95049955,0
12059472,d3e5082a01e5f7963afde6483c66d745,20,17,"2153 MARYLAND AVENUE NE WASHINGTON, DC",38.8923661,-77.0022848,0
12019822,9e234f39e1e68ff171292a6b30dbddd7,20,16,"450 C STREET NE WASHINGTON, DC",38.89300382,-77.0000395,4604
11079492,55bb9fecc7d39af9e4254d380dfa338d,20,19,"450 SHEPHERD ROAD NW WASHINGTON, DC",38.958282,-77.022891,0
12074162,c4318ef84c867fcfdead78c39c83f381,20,17,"55 R STREET NE WASHINGTON, DC",38.9124261,-77.00691299,2256
12037632,cceff1e1632558ab6f0afcfded816113,20,17,"5150 FORT TOTTEN DRIVE NE WASHINGTON, DC",38.95293576,-77.00792887,6982
11090152,7af6ba0d9123ce5ee702f3db551bea0d,20,19,"1550 W STREET NW WASHINGTON, DC",38.9191,-77.03561277,0
12076052,493a1aaee0dd8f5464fa4875645584ed,25,16,"355 RIGGS ROAD NE WASHINGTON, DC",38.95776854,-77.00155718,0
12029702,8e776ce340102b11b1532f819dd9fac8,20,19,"4300 DIX STREET NE WASHINGTON, DC",38.89512489,-76.94086576,0
12001902,a24b8cf2fc97166b910e91b55a67967b,25,17,"100 19TH STREET NE WASHINGTON, DC",38.891027,-76.977358,3896
12005702,6093fd2501d5a1320bd68dd507df18f3,20,19,"555 57TH STREET NE WASHINGTON, DC",38.8961488,-76.91904265,0
12004902,bb3a185bafa5e866b46b775d15445d7e,20,17,"950 49TH STREET NE WASHINGTON, DC",38.90227841,-76.93176763,3111
11092692,de33f877db00135a8be63c2bc92824cb,25,16,"5750 WESTERN AVENUE NW WASHINGTON, DC",38.96682678,-77.07785239,16792
11094122,09acc6ba39a40a23b6b0bedd8810c675,20,19,"3111 WOODLAND DRIVE NW WASHINGTON, DC",38.92546675,-77.06245961,0
11077672,1b7498150de82476be6d374e1860a3b7,,19,"2065 S STREET NW WASHINGTON, DC",38.91417421,-77.0455125,0
12001902,a0d5f1302a51c039611749df70db2ace,20,19,"777 19TH STREET NE WASHINGTON, DC",38.8997414,-76.97597605,0
12000802,a3efb55272806629928eaacc063e1b0d,20,17,"50 8TH STREET NE WASHINGTON, DC",38.89057826,-76.99506988,2677
11092172,3df8232042fa6e6134d977f0e46a04d9,20,17,"2 WESLEY CIRCLE NW WASHINGTON, DC",38.941163,-77.090779,772
11092692,4ea178dc11dfeaa3ae469a58befa81b7,25,17,"6252 WESTERN AVENUE NW WASHINGTON, DC",38.97250579,-77.07086578,2309
12081442,864d3b3b4fef58eb7da9c6806ec24db4,25,14,"3959 SOUTH DAKOTA AVENUE NE WASHINGTON, DC",38.93763282,-76.97803811,17059
11075532,e5bce8e079c680464d893129a27e5c06,20,19,"450 RICHARDSON PLACE NW WASHINGTON, DC",38.91319293,-77.01658569,0
12052062,3a1c98771fcb5a35b68dbb1930a89e3e,20,19,"718 KENNEDY STREET NE WASHINGTON, DC",38.95735574,-76.99672449,0
12036722,09839ef62045127b467b5ffdf53c8df8,25,14,"1252 FLORIDA AVENUE NE WASHINGTON, DC",38.9023535,-76.98858705,12707
11085282,2417802b47be673e40d009fe423f31cb,20,19,"3201 TENNYSON STREET NW WASHINGTON, DC",38.97307505,-77.06477984,0
11072472,6499c51d884325563b087227a81bf09c,20,17,"3650 PROSPECT STREET NW WASHINGTON, DC",38.90577319,-77.07089912,3618
12052082,07c06260beb2c9e29e170918c61ec6fd,20,19,"650 KENNETH STREET NE WASHINGTON, DC",,,0
11094832,1eb66b50eeb18472a854aeb09880caf2,20,19,"2450 WYOMING AVENUE NW WASHINGTON, DC",38.91691949,-77.05383273,0
12029642,80acd06896b6a1055a027887dabb0ad9,25,17,"709 DIVISION AVENUE NE WASHINGTON, DC",38.89850007,-76.92549585,4003
12001402,392a3a8cf4704a9f2bae76c23daf6b63,25,17,"3650 14TH STREET NE WASHINGTON, DC",38.93426181,-76.98659273,2030
12076052,dae38ebfe4e61c80569ae48204facc81,25,16,"472 RIGGS ROAD NE WASHINGTON, DC",38.96104908,-76.99861528,14004
12000632A,abb552ebac59380bec7440c41624c3ce,20,19,"4750 6TH PLACE NE WASHINGTON, DC",38.9467381,-76.9975939,0
11075462,6ef52d1442a36f9a3eedcf2cea2b7163,25,14,"410 RHODE ISLAND AVENUE NW WASHINGTON, DC",38.91967713,-77.00031066,23489
12015342,cbb6a9e4b89bb70b4673f8ddbf1bd1cd,30,14,"2350 BENNING ROAD NE WASHINGTON, DC",38.8980845,-76.9726575,28786
12004902,7aa3141d90adbc394257738b4e7e2e68,20,17,"695 49TH STREET NE WASHINGTON, DC",38.89810373,-76.93163282,3111
12000702,057ef944327d611a83d9fc707a1c8be8,20,19,"4550 7TH STREET NE WASHINGTON, DC",38.94500801,-76.99715057,0
12000502,8c180bb020237d24b2467fc8a03594f0,20,19,"550 5TH STREET NE WASHINGTON, DC",38.89673639,-76.999612,0
12044072,33dedc76b9f1021d80aee090c9a387b9,20,19,"5040 HAYES STREET NE WASHINGTON, DC",38.899662,-76.92771723,0
12036722,f31610a61df1b8ca39fe9c812dcdeaaa,25,14,"1392 FLORIDA AVENUE NE WASHINGTON, DC",38.90081017,-76.98585092,12707
12000632,bc873d434d85de2407a689ff88683766,20,19,"4550 6TH PLACE NE WASHINGTON, DC",38.94559054,-76.998481,0
12000102,7cc77d9cb8b29652ef8dabc24abed17f,20,19,"4365 1ST STREET NE WASHINGTON, DC",38.94253913,-77.005762,0
12059602,22093bb1775300ae40e6b4c039b0b684,25,16,"951 MASSACHUSETTS AVENUE NE WASHINGTON, DC",38.89115577,-76.99333682,0
12031522,d852234fd05b6f5bcb179eab3a2af7dc,20,19,"5550 EADS STREET NE WASHINGTON, DC",38.89588547,-76.92118867,0
12000202,6ba6408e4c02be3455e55643327e053a,,17,"1811 2ND STREET NE WASHINGTON, DC",38.914448,-77.00339824,1159
12061622,989feb4602687e091ade499ffab082a3,,17,"1610 MONTELLO AVENUE NE WASHINGTON, DC",38.90746115,-76.98719255,1212
12004732,2d72394966e6dd1e73fcc8dc69a98e42,20,19,"1050 47TH PLACE NE WASHINGTON, DC",38.90415466,-76.93470379,0
12087232,eb51db7bdae287001fae224d86ea80d1,25,19,"170 U STREET NE WASHINGTON, DC",38.91717285,-77.0040167,0
12076432,d985674c160f421caa4981a7bb7fddbd,20,19,"3217 ROBERT CLIFTON WEAVER WAY NE WASHINGTON, DC",38.9240351,-76.9599872,0
12059602,38fcca4111aae0e519118683efd6abea,25,16,"1050 MASSACHUSETTS AVENUE NE WASHINGTON, DC",38.89034099,-76.99171867,0
12002202,4e5d070283ed7ccd92c17b5944d201dd,20,19,"3650 22ND STREET NE WASHINGTON, DC",38.93460008,-76.97427604,0
11095032,694a1352cebe98a611a5f109475c6730,20,19,"2000 YORKTOWN ROAD NW WASHINGTON, DC",38.98849482,-77.0446588,0
11087452,77c8508f89edf71ebfa11d13fb8307b4,20,19,"2789 UNICORN LANE NW WASHINGTON, DC",38.97394832,-77.05597241,0
11078062,86774a0105a471572714e426c804cc13,20,19,"6861 SANDY SPRING ROAD NW WASHINGTON, DC",38.97277658,-77.01585685,0
11074682,644740a633ef490da03b62e969cd703a,20,19,"450 RANDOLPH STREET NW WASHINGTON, DC",38.93866475,-77.01864249,0
12005102,d3fffcaf8f0c80982caf9aed21167d30,20,19,"328 51ST STREET NE WASHINGTON, DC",38.89402195,-76.92835829,0
12015992,c1fbe1fa3e90b3cb5071f0a9105891fe,30,16,"1950 BLADENSBURG ROAD NE WASHINGTON, DC",38.9164385,-76.973009,22316
12001902,469541a0cfc3eacc325b0fe7dbdb6382,20,19,"759 19TH STREET NE WASHINGTON, DC",38.8991536,-76.97598612,0
12000402,71a1956991361abfb8a9a6a41d26b2a3,,17,"1218 4TH STREET NE WASHINGTON, DC",38.90620751,-77.0004604,2679
12036792,4dd7edd57a3949c49fc1fe10326c4ce3,20,19,"4300 FOOTE STREET NE WASHINGTON, DC",38.89760068,-76.94087588,0
11076832,808400f6d56c47e7140ff7d8c94764a9,20,17,"4895 ROCKWOOD PARKWAY NW WASHINGTON, DC",38.93405671,-77.0979493,1502
11076242,8b2ad3f2b3880e2a3e3f615a8d510052,20,19,"2650 RITTENHOUSE STREET NW WASHINGTON, DC",38.96967942,-77.05539495,0
12063252,221e694bd8615ebd67acbf36e924d67c,30,16,"4452 NANNIE HELEN BURROUGHS AVENUE NE WASHINGTON, DC",38.90025817,-76.93821851,13061
11092692,8e95bab21a4c95eba571371e4f88d2a3,25,17,"7350 WESTERN AVENUE NW WASHINGTON, DC",38.98369673,-77.05652273,2309
11092292,d34e8625ff3ed919c529952024fe448a,20,19,"1550 WEST ROAD NW WASHINGTON, DC",,,0
12081442,aeb0055c126842df365971219b44899c,25,14,"5163 SOUTH DAKOTA AVENUE NE WASHINGTON, DC",38.95184469,-76.995634,14496
12031982,c070189e55201625a492b610046e60d6,25,16,"6402 EASTERN AVENUE NE WASHINGTON, DC",38.9071648,-76.9276389,8641
12072932,60ead23dd2238d09292135a044b730bb,20,19,"250 QUACKENBOS STREET NE WASHINGTON, DC",38.96385167,-77.00331689,0
11093272,5ca5fcacc8a8777b5c1b4ce27d70f356,20,19,"1500 WHITTIER PLACE NW WASHINGTON, DC",38.971845,-77.030593,0
11074162,e2cf5669cf185460e6f99f73044f9628,25,16,"1050 R STREET NW WASHINGTON, DC",38.91252549,-77.02651694,4625
12068052,0fd4916d88654b3f5f5dd73d15907e12,20,19,"950 OTIS STREET NE WASHINGTON, DC",38.93434111,-76.9929156,0
12038612,0e342e23007e6e659484ebe0f82781d7,20,19,"1325 G STREET NE WASHINGTON, DC",38.89882607,-76.98793281,0
12053492,aa9c0ed3f7045845bb84fe80624f52c8,20,17,"50 L STREET NE WASHINGTON, DC",38.90381379,-77.007473,5269
12005032,391773c35be6cacdf413a53531d0f1f7,20,19,"1150 50TH PLACE NE WASHINGTON, DC",38.90537926,-76.92973659,0
12023722,71012b914d01ed73ac22ad4e6713730e,20,19,"3412 CLAY STREET NE WASHINGTON, DC",38.893644,-76.95674,0
12047192,6b3330215b1ab0523b8c42a713255da7,20,19,"5410 HUNT PLACE NE WASHINGTON, DC",38.90063703,-76.92273525,0
12001402,c117aa5c1a12759e4e1bec02eff8c90f,,17,"650 14TH STREET NE WASHINGTON, DC",38.89813406,-76.98560649,1582
11072472,09a9a65ed8fe1a475c1d295fc6d6f453,20,17,"3550 PROSPECT STREET NW WASHINGTON, DC",38.90580641,-77.06934065,3618
12062462,45fd1afb5fe33d9cc621358633c9f0dc,25,16,"1400 MOUNT OLIVET ROAD NE WASHINGTON, DC",38.90890134,-76.98182435,15436
12023662,3d67f210300a2884ace6f82617c66563,,19,"5610 CLAY PLACE NE WASHINGTON, DC",38.8941613,-76.92019465,0
12026912,8aec64473fc250625221e83b70fa6c8b,20,19,"1250 D STREET NE WASHINGTON, DC",38.89486677,-76.989258,0
11091712,ec0478610ac7f057320c260aa375b248,20,19,"5225 WATSON STREET NW WASHINGTON, DC",38.93510445,-77.10849873,0
11089442,c515c6dfda3915ce58ba1e4e9f0e2256,20,17,"1965 VERMONT AVENUE NW WASHINGTON, DC",38.9157991,-77.02612989,4460
11091192,291a5229b8e9d7699e3f7868485da526,25,19,"4650 WARREN STREET NW WASHINGTON, DC",38.9446045,-77.0923966,0
12000402,91edde651789f059166f34a40226c741,25,16,"2750 4TH STREET NE WASHINGTON, DC",38.92505951,-77.00067356,10730
11092782,1f50e7318d8c73ae45beb8acc6dece0d,,16,"16 WESTMORELAND CIRCLE NW WASHINGTON, DC",,,15031
12076702,9d94ac0aa17a10cbcd7b4cc314fe0f15,25,19,"4960 ROCK CREEK CHURCH ROAD NE WASHINGTON, DC",38.9512031,-77.00865434,0
12001302,38792eb42bf4ad8b72fc234da5f29530,25,17,"512 13TH STREET NE WASHINGTON, DC",38.89643373,-76.988411,2946
12043032,86378d4acb9b35e76ae39c18c7d4f8e0,20,19,"1905 HAMLIN STREET NE WASHINGTON, DC",38.92764265,-76.9772665,0
12002102,ea8f0bddf24c78221a4cf24ce329b859,20,19,"4350 21ST STREET NE WASHINGTON, DC",38.94233541,-76.97530206,0
12001202,3b4a25c0681c929a0ab45f8c0693acc4,25,16,"4550 12TH STREET NE WASHINGTON, DC",38.94452505,-76.990341,5517
12057412,fccebbcfb580cf6a9696f5e54e64b80e,20,19,"0 LOWMAN STREET NE WASHINGTON, DC",38.9083466,-76.9911835,0
12054662,089522142c227220fcfecac8140ab4e5,20,19,"4817 LEE STREET NE WASHINGTON, DC",38.904586,-76.93294811,0
12084892,41dc70a49aee33407e4451f6f8315094,25,16,"705 TAYLOR STREET NE WASHINGTON, DC",38.940647,-76.995705,10926
11075982,d92798a40f2b9118f5de750796c1f7b6,,19,"1850 RIGGS PLACE NW WASHINGTON, DC",38.91328233,-77.04255929,0
12001502,8ac5b7cf7cc05b5719b82079df3baf44,20,19,"2317 15TH STREET NE WASHINGTON, DC",38.9212967,-76.9824202,0
12084892,7133b34d578d6963faceb2299c1c4104,25,16,"1303 TAYLOR STREET NE WASHINGTON, DC",38.94064,-76.98695398,4545
12031912,71adfff10123a6269069da6be34b76b6,,19,"3850 EAST CAPITOL CAPITOL NE WASHINGTON, DC",38.8900655,-76.9834543,0
12000802,66d49a96f2fe1e319221aeee64c217c9,25,17,"1003 8TH STREET NE WASHINGTON, DC",38.9030851,-76.99475628,2677
12000502,329cf4b3e04f4a07e3ff556da54ee02e,20,19,"2250 5TH STREET NE WASHINGTON, DC",38.91960457,-76.99962302,0
11086382,df1d41ddb72d300a8de1caab6531dd42,20,19,"2450 TRACY PLACE NW WASHINGTON, DC",38.916285,-77.0547305,0
12059932,dfaf45b4e08fd032855edfb8170db74a,20,19,"50 MCDONALD PLACE NE WASHINGTON, DC",38.95972822,-77.00802689,0
12054662,cee08b2cb28b3bb754295061ac358e87,20,19,"4619 LEE STREET NE WASHINGTON, DC",38.90459017,-76.93521233,0
12001602,cf6a0a306058b33efe4dd465d66efbad,20,19,"3050 16TH STREET NE WASHINGTON, DC",38.92851611,-76.98246794,0
12006302,9a869f0ae88cc5be29da442322172809,20,16,"250 63RD STREET NE WASHINGTON, DC",38.89266557,-76.91102857,18432
12004502,4464c7f467c541743ded763f04984a62,20,19,"258 45TH STREET NE WASHINGTON, DC",38.89295543,-76.93785795,0
11076242,a57a272e3a55724f9b8407b4b52cf1e8,20,19,"1500 RITTENHOUSE STREET NW WASHINGTON, DC",38.9654334,-77.0296819,0
12026522,656fdebebf0a93c55c37b29864addcfa,20,19,"750 CRITTENDEN STREET NE WASHINGTON, DC",38.94737003,-76.99598188,0
12001932,ab9da075ba6b44ed657e9b2b3ceef0db,20,19,"4513 19TH PLACE NE WASHINGTON, DC",38.94475898,-76.97715266,0
11072282,ee9356d2e4f464aac7b54016cc11c049,20,19,"1610 PRIMROSE ROAD NW WASHINGTON, DC",38.98874267,-77.03743394,0
12005702,2fe2463c30ad3679202b8c859677d5c6,20,19,"300 57TH STREET NE WASHINGTON, DC",38.89240904,-76.91968046,0
12084242,8352b2e5fa9e617ad6ec1296fa95fb87,20,19,"25 SYCAMORE ROAD NE WASHINGTON, DC",38.89050974,-76.93174032,0
11076632,0a2118255b18c48eb0925180244cde9b,35,14,"0 ROCK CREEK AND POTOMAC PKWY PARKWAY NW WASHINGTON, DC",,,38197
12053692,388d7a62c20ec650ae2ccac87ac47192,20,19,"2250 LAFAYETTE AVENUE NE WASHINGTON, DC",38.9223543,-76.9753148,0
12001502,2a3795595bdf4e6d1da274d9cc745e7a,20,19,"3250 15TH STREET NE WASHINGTON, DC",38.930404,-76.98434315,0
12000802,aac83dadd1d976c6fb73c0e07d8af660,20,19,"4966 8TH STREET NE WASHINGTON, DC",38.94966357,-76.99506023,0
12069682,97c8450912080a49de9b2bfb7a2e3f9f,20,19,"150 PEABODY STREET NE WASHINGTON, DC",38.96278,-77.00527894,0
11092812B,d84522bab65025abfc6974482e614a70,20,19,"4354 WESTOVER PLACE NW WASHINGTON, DC",38.9356372,-77.08504861,0
11086382,9a54f7b11af67f6c866c6737ad832ac3,20,19,"2530 TRACY PLACE NW WASHINGTON, DC",38.91698924,-77.0556725,0
11074162,10beb0080df10a87f3c7706c6c56baa2,25,16,"2004 R STREET NW WASHINGTON, DC",38.91252608,-77.04554443,3942
11080082,de4a460b4ad4a9b07526b8f2f3b7c624,25,16,"3150 SHERMAN AVENUE NW WASHINGTON, DC",38.92930997,-77.02640822,14435
12001002,24baa49faf3391853e71ace401101e3d,20,19,"4067 10TH STREET NE WASHINGTON, DC",38.9393737,-76.99269656,0
12000102,4bd1e5779d76d538cb9795617b08d401,20,19,"1750 1ST STREET NE WASHINGTON, DC",38.91289708,-77.00664747,0
12063702,5102f84c5042330d7e5e7820ce4d9ab6,20,19,"1450 NEAL STREET NE WASHINGTON, DC",38.90231516,-76.98345138,0
12031522,7f7add83c7da6cb9e48ae62a5ddf32cb,20,19,"3549 EADS STREET NE WASHINGTON, DC",38.89528605,-76.95557496,0
11088332,83321560bc5d7525b2a4a44bb71734bc,20,17,"5750 UTAH AVENUE NW WASHINGTON, DC",38.96658159,-77.06042133,3053
11084892,ffbc4b493140c633e7fbe9a6049cb9d7,20,19,"250 TAYLOR STREET NW WASHINGTON, DC",38.94101876,-77.01486717,0
12018012,1328812c3d05691e01ececc6d39ab75c,,19,"0 BROOKLAND GROVE DRIVE NE WASHINGTON, DC",,,0
12053492,1d138c37d5d4b06aec545ab9b8fffc34,20,19,"1650 L STREET NE WASHINGTON, DC",38.903796,-76.9798753,0
12076432,b5f02ac325b107910a37d7c2e9ea5d8d,20,19,"3288 ROBERT CLIFTON WEAVER WAY NE WASHINGTON, DC",38.92215955,-76.95779651,0
11077672,e9dd08876b4ccd0ee3470a0dbaeae696,25,19,"2208 S STREET NW WASHINGTON, DC",38.91400958,-77.04906284,0
12061622,a1709102d9f0544c9a7c4be06d2959f7,,17,"1350 MONTELLO AVENUE NE WASHINGTON, DC",38.90506363,-76.98868536,1212
12000602,8c2aea7cc7fc51c7ac78acb18f467e5e,25,17,"1170 6TH STREET NE WASHINGTON, DC",38.90529015,-76.998334,0
11093992,eac5ef0551e0fb00f99bb1dc55924a12,20,19,"3750 WINDOM PLACE NW WASHINGTON, DC",38.94544853,-77.07352567,0
12001602,241de5ea52e23fa851a436945a2a4e54,20,19,"4750 16TH STREET NE WASHINGTON, DC",38.94668882,-76.98326574,0
12005702,8323479739d96c749691fef54316afbc,20,19,"650 57TH STREET NE WASHINGTON, DC",38.8977649,-76.919251,0
12063372,9d698671e8354c5da70217ce50a41a38,20,19,"4610 NASH STREET NE WASHINGTON, DC",38.90728869,-76.93394354,0
11088462,2f6f489e9990509a5b489471d737df22,20,19,"125 V STREET NW WASHINGTON, DC",38.91832065,-77.01297787,0
12000502,3d4de08cb94e500b0a9f71669b370252,20,19,"2850 5TH STREET NE WASHINGTON, DC",38.92595338,-76.99960946,0
11072472,9bc982b8cabf231372d0fe3e678a637b,20,17,"3233 PROSPECT STREET NW WASHINGTON, DC",38.9059721,-77.0660078,3618
12004402,89d799ea61b03a62f214ce9494e89166,25,17,"515 44TH STREET NE WASHINGTON, DC",38.8962757,-76.93895043,7185
12010272,dad5660c6fd4344de54fa2a666119661,20,19,"4911 AMES STREET NE WASHINGTON, DC",38.89070488,-76.93231,0
11092752,4f9812fd37b832cf5d01282f5f617ca0,20,19,"950 WESTMINSTER STREET NW WASHINGTON, DC",38.9146928,-77.02569024,0
12000602,45d90ceef8f57b00b6f6a7d7a3462ba6,20,19,"2750 6TH STREET NE WASHINGTON, DC",38.92505674,-76.99854849,0
12015342,bb461ebff117b1dad0d1e7163a274fdb,35,14,"3350 BENNING ROAD NE WASHINGTON, DC",38.89644877,-76.95612057,28786
12002602,a7b1209aaed46f7a9504c04648675dbf,20,19,"3150 26TH STREET NE WASHINGTON, DC",38.92954553,-76.97026335,0
11077072,2f2e5084681a857905082dcd246d33bc,25,19,"0 ROSS DRIVE NW WASHINGTON, DC",38.953425,-77.045942,0
12004202,48307fa85a9170bf8bed92cfb92741e0,20,19,"1260 42ND STREET NE WASHINGTON, DC",38.90605663,-76.94350764,0
11095222,55754f0f206fde915c318d3e0e75d116,20,19,"4925 YUMA STREET NW WASHINGTON, DC",38.94635982,-77.09699071,0
12000902,4f4102d1e4a89d2fb5786b5db29c9050,20,16,"1750 9TH STREET NE WASHINGTON, DC",38.9161771,-76.9936966,20050
12054662,efb435afa7aff4140caf5120b6a21949,20,19,"4407 LEE STREET NE WASHINGTON, DC",38.90484325,-76.93809277,0
12002002,4069dda2380d7e392d36d11f089614bf,20,17,"2750 20TH STREET NE WASHINGTON, DC",38.92501638,-76.97632472,1561
12001302,c59d354779d9171813a85947802ee5eb,25,16,"3350 13TH STREET NE WASHINGTON, DC",38.93117808,-76.9886671,5365
12036792,b7509fdc732516e7b97876dc90458c3f,,19,"4750 FOOTE STREET NE WASHINGTON, DC",38.8976478,-76.93484106,0
12001402,734c186bd62f9d08f4c127c4cc9f88e4,20,17,"2850 14TH STREET NE WASHINGTON, DC",38.92623639,-76.98594467,2030
12085602,d72ae8547cf3f8dc836815f12c673d36,20,19,"3127 THAYER STREET NE WASHINGTON, DC",38.9280872,-76.9721453,0
12074622,be59f1b36036a3be6c2589b440c0f14c,20,19,"250 RANDOLPH PLACE NE WASHINGTON, DC",38.91342175,-77.00275525,0
12031982,1e6ebf20e8621860ea2bb997d934fb07,25,16,"4050 EASTERN AVENUE NE WASHINGTON, DC",38.94052143,-76.97009606,10051
11074682,3103e79fc3318c608b2fd9535d59a4f9,25,19,"1350 RANDOLPH STREET NW WASHINGTON, DC",38.938505,-77.031444,0
12004402,e476cfc9ff6212721512bec00d3e8b2f,20,17,"250 44TH STREET NE WASHINGTON, DC",38.89378964,-76.93930017,7185
12061552A,83061d6d6a63be86f5ef6636e20dfb3d,20,17,"1901 MONTANA AVENUE NE WASHINGTON, DC",38.915683,-76.977048,10514
12026522,284470ba97e73daa4a48009d71a7e5d1,20,19,"50 CRITTENDEN STREET NE WASHINGTON, DC",38.948428,-77.00700652,0
12055522,4526ed60e59a0c4dde3fd131c1e80905,20,19,"0 LINCOLN CIRCLE NE WASHINGTON, DC",,,0
12009952,906aa9d1dee2c7a76fd8460334dae9c9,,19,"469 ALTEZZA DRIVE NE WASHINGTON, DC",,,0
12000502,0e70b85d8caa006f8441e929f01432f2,20,19,"5750 5TH STREET NE WASHINGTON, DC",38.95990187,-77.00160894,0
12063372,8107761ba724d09887af70604351d88f,20,19,"5165 NASH STREET NE WASHINGTON, DC",38.90712058,-76.92804651,0
12002102,bc031d2853f5958c54ecb7b44e732b49,20,19,"250 21ST STREET NE WASHINGTON, DC",38.8926636,-76.97525966,0
12030222,a3de22c813f5f101f9001900018cd546,20,19,"251 DOUGLAS STREET NE WASHINGTON, DC",38.92335566,-77.00277775,0
12017612,e27de59c3c950873aeca152610d532d1,,19,"1350 BRENTWOOD ROAD NE WASHINGTON, DC",38.9248598,-76.9863264,0
